id,vehicle_id,route,latitude,longitude,bearing,speed,current_status,occupancy_status,fetched_at
742678,B-548A78A6,Blue,42.38315,-71.01256,60,,INCOMING_AT,,2026-06-29 19:43:54.684419+00:00
742677,B-548A78BA,Blue,42.35888,-71.05739,95,,STOPPED_AT,,2026-06-29 19:43:54.684416+00:00
742676,B-548A78C4,Blue,42.36122,-71.0631,135,,INCOMING_AT,,2026-06-29 19:43:54.684413+00:00
742675,B-548A78CA,Blue,42.36581,-71.04263,215,,IN_TRANSIT_TO,,2026-06-29 19:43:54.684410+00:00
742674,B-548A78E4,Blue,42.41577,-70.99044,20,,IN_TRANSIT_TO,,2026-06-29 19:43:54.684405+00:00
742673,B-548A7AC4,Blue,42.39721,-70.99258,210,,STOPPED_AT,,2026-06-29 19:43:54.684401+00:00
742672,B-548A7AD6,Blue,42.37231,-71.03554,90,,INCOMING_AT,,2026-06-29 19:43:54.684398+00:00
742671,B-548A7AD8,Blue,42.41352,-70.99167,200,,STOPPED_AT,,2026-06-29 19:43:54.684394+00:00
742670,B-548A7B11,Blue,42.40781,-70.99249,350,,STOPPED_AT,,2026-06-29 19:43:54.684391+00:00
742669,B-548A7B2C,Blue,42.37437,-71.0302,225,,STOPPED_AT,,2026-06-29 19:43:54.684387+00:00
742668,G-10008,Green-E,42.3326,-71.11114,225,5.0,INCOMING_AT,,2026-06-29 19:43:54.684383+00:00
742667,G-10014,Green-E,42.33516,-71.10221,225,,INCOMING_AT,,2026-06-29 19:43:54.684380+00:00
742666,G-10015,Green-E,42.33951,-71.09109,225,2.7,IN_TRANSIT_TO,,2026-06-29 19:43:54.684377+00:00
742665,G-10031,Green-E,42.35188,-71.07085,240,,STOPPED_AT,,2026-06-29 19:43:54.684373+00:00
742664,G-10040,Green-E,42.39426,-71.10687,151,6.7,STOPPED_AT,,2026-06-29 19:43:54.684370+00:00
742663,G-10054,Green-E,42.35927,-71.05945,35,,STOPPED_AT,,2026-06-29 19:43:54.684366+00:00
742662,G-10095,Green-E,42.36574,-71.06466,300,,INCOMING_AT,,2026-06-29 19:43:54.684363+00:00
742661,G-10099,Green-E,42.36563,-71.06058,135,,STOPPED_AT,,2026-06-29 19:43:54.684359+00:00
742660,G-10106,Green-E,42.34534,-71.0817,45,,STOPPED_AT,,2026-06-29 19:43:54.684356+00:00
742659,G-10113,Green-E,42.37981,-71.08691,325,3.2,STOPPED_AT,,2026-06-29 19:43:54.684351+00:00
742658,G-10126,Green-E,42.33478,-71.10324,45,4.5,STOPPED_AT,,2026-06-29 19:43:54.684346+00:00
742657,G-10139,Green-E,42.40839,-71.1173,151,,STOPPED_AT,,2026-06-29 19:43:54.684343+00:00
742656,G-10211,Green-E,42.37604,-71.08343,145,12.7,INCOMING_AT,,2026-06-29 19:43:54.684340+00:00
742655,G-10244,Green-E,42.40839,-71.1173,151,,STOPPED_AT,,2026-06-29 19:43:54.684336+00:00
742654,G-10009,Green-D,42.37163,-71.07686,125,4.6,INCOMING_AT,,2026-06-29 19:43:54.684333+00:00
742653,G-10033,Green-D,42.37131,-71.07605,305,3.8,STOPPED_AT,,2026-06-29 19:43:54.684329+00:00
742652,G-10036,Green-D,42.34814,-71.09222,130,,INCOMING_AT,,2026-06-29 19:43:54.684326+00:00
742651,G-10052,Green-D,42.33477,-71.11364,45,18.2,IN_TRANSIT_TO,,2026-06-29 19:43:54.684322+00:00
742650,G-10080,Green-D,42.32988,-71.18332,135,17.4,IN_TRANSIT_TO,,2026-06-29 19:43:54.684318+00:00
742649,G-10084,Green-D,42.32566,-71.23042,135,4.0,STOPPED_AT,,2026-06-29 19:43:54.684315+00:00
742648,G-10096,Green-D,42.33723,-71.25208,135,4.9,STOPPED_AT,,2026-06-29 19:43:54.684311+00:00
742647,G-10104,Green-D,42.33219,-71.24185,315,14.8,INCOMING_AT,,2026-06-29 19:43:54.684307+00:00
742646,G-10117,Green-D,42.34996,-71.07792,240,,INCOMING_AT,,2026-06-29 19:43:54.684303+00:00
742645,G-10121,Green-D,42.37705,-71.09396,300,2.6,STOPPED_AT,,2026-06-29 19:43:54.684299+00:00
742644,G-10124,Green-D,42.36238,-71.05804,175,,STOPPED_AT,,2026-06-29 19:43:54.684296+00:00
742643,G-10140,Green-D,42.35986,-71.05891,35,,INCOMING_AT,,2026-06-29 19:43:54.684292+00:00
742642,G-10180,Green-D,42.34523,-71.10461,225,5.4,STOPPED_AT,,2026-06-29 19:43:54.684287+00:00
742641,G-10200,Green-D,42.33583,-71.14054,315,4.9,STOPPED_AT,,2026-06-29 19:43:54.684283+00:00
742640,G-10223,Green-D,42.34795,-71.08686,105,,STOPPED_AT,,2026-06-29 19:43:54.684279+00:00
742639,G-10226,Green-D,42.37695,-71.09396,120,,STOPPED_AT,,2026-06-29 19:43:54.684276+00:00
742638,G-10230,Green-D,42.3268,-71.16464,270,5.8,STOPPED_AT,,2026-06-29 19:43:54.684272+00:00
742637,G-10238,Green-D,42.33517,-71.13902,135,11.0,IN_TRANSIT_TO,,2026-06-29 19:43:54.684269+00:00
742636,G-10255,Green-D,42.32669,-71.16664,90,10.3,INCOMING_AT,,2026-06-29 19:43:54.684265+00:00
742635,G-10022,Green-C,42.33998,-71.12912,225,9.7,INCOMING_AT,,2026-06-29 19:43:54.684262+00:00
742634,G-10027,Green-C,42.35625,-71.06264,210,,STOPPED_AT,,2026-06-29 19:43:54.684258+00:00
742633,G-10035,Green-C,42.35551,-71.06316,30,,STOPPED_AT,,2026-06-29 19:43:54.684254+00:00
742632,G-10059,Green-C,42.34631,-71.10611,60,6.6,IN_TRANSIT_TO,,2026-06-29 19:43:54.684250+00:00
742631,G-10063,Green-C,42.34171,-71.12314,225,3.2,INCOMING_AT,,2026-06-29 19:43:54.684246+00:00
742630,G-10077,Green-C,42.33695,-71.14559,45,4.5,STOPPED_AT,,2026-06-29 19:43:54.684242+00:00
742629,G-10086,Green-C,42.3425,-71.11992,225,2.8,INCOMING_AT,,2026-06-29 19:43:54.684239+00:00
742628,G-10098,Green-C,42.33625,-71.14902,225,4.6,STOPPED_AT,,2026-06-29 19:43:54.684235+00:00
742627,G-10183,Green-C,42.34804,-71.08964,90,,INCOMING_AT,,2026-06-29 19:43:54.684231+00:00
742626,G-10227,Green-C,42.34791,-71.08631,285,,STOPPED_AT,,2026-06-29 19:43:54.684228+00:00
742625,G-10240,Green-C,42.34159,-71.12339,45,5.6,INCOMING_AT,,2026-06-29 19:43:54.684224+00:00
742624,G-10019,Green-B,42.35145,-71.11842,315,6.5,INCOMING_AT,,2026-06-29 19:43:54.684220+00:00
742623,G-10020,Green-B,42.35245,-71.06483,20,,STOPPED_AT,,2026-06-29 19:43:54.684216+00:00
742622,G-10046,Green-B,42.35066,-71.12945,270,5.4,INCOMING_AT,,2026-06-29 19:43:54.684213+00:00
742621,G-10049,Green-B,42.34925,-71.10008,315,4.1,STOPPED_AT,,2026-06-29 19:43:54.684209+00:00
742620,G-10057,Green-B,42.35018,-71.0771,240,,STOPPED_AT,,2026-06-29 19:43:54.684206+00:00
742619,G-10075,Green-B,42.34727,-71.1407,0,4.8,INCOMING_AT,,2026-06-29 19:43:54.684202+00:00
742618,G-10083,Green-B,42.34018,-71.16709,135,,STOPPED_AT,,2026-06-29 19:43:54.684198+00:00
742617,G-10101,Green-B,42.34018,-71.16709,135,,STOPPED_AT,,2026-06-29 19:43:54.684194+00:00
742616,G-10103,Green-B,42.3517,-71.1253,45,,STOPPED_AT,,2026-06-29 19:43:54.684191+00:00
742615,G-10118,Green-B,42.33949,-71.15723,315,6.5,STOPPED_AT,,2026-06-29 19:43:54.684187+00:00
742614,G-10234,Green-B,42.3497,-71.10436,135,4.6,STOPPED_AT,,2026-06-29 19:43:54.684183+00:00
742613,G-10241,Green-B,42.34788,-71.08627,105,,INCOMING_AT,,2026-06-29 19:43:54.684178+00:00
742612,O-548A700A,Orange,42.37384,-71.0703,300,,STOPPED_AT,,2026-06-29 19:43:54.684174+00:00
742611,O-548A74B4,Orange,42.34759,-71.06723,50,,INCOMING_AT,,2026-06-29 19:43:54.684171+00:00
742610,O-548A74B8,Orange,42.40669,-71.07697,357,,IN_TRANSIT_TO,,2026-06-29 19:43:54.684167+00:00
742609,O-548A74BF,Orange,42.43773,-71.07093,185,,STOPPED_AT,,2026-06-29 19:43:54.684164+00:00
742608,O-548A78A9,Orange,42.31184,-71.1067,25,,INCOMING_AT,,2026-06-29 19:43:54.684160+00:00
742607,O-548A78AA,Orange,42.30122,-71.11384,30,,STOPPED_AT,,2026-06-29 19:43:54.684156+00:00
742606,O-548A78B7,Orange,42.33078,-71.09613,215,,STOPPED_AT,,2026-06-29 19:43:54.684152+00:00
742605,O-548A78BD,Orange,42.33653,-71.0897,220,,STOPPED_AT,,2026-06-29 19:43:54.684148+00:00
742604,O-548A78C3,Orange,42.34806,-71.06641,230,,IN_TRANSIT_TO,,2026-06-29 19:43:54.684144+00:00
742603,O-548A78C7,Orange,42.34086,-71.0841,40,,STOPPED_AT,,2026-06-29 19:43:54.684141+00:00
742602,O-548A78D0,Orange,42.40586,-71.07707,177,,INCOMING_AT,,2026-06-29 19:43:54.684137+00:00
742601,O-548A78DA,Orange,42.36248,-71.05787,350,,INCOMING_AT,,2026-06-29 19:43:54.684133+00:00
742600,O-548A78E7,Orange,42.39519,-71.07726,5,,INCOMING_AT,,2026-06-29 19:43:54.684130+00:00
742599,O-548A7AAD,Orange,42.30119,-71.11376,30,,STOPPED_AT,,2026-06-29 19:43:54.684126+00:00
742598,O-548A7B99,Orange,42.37376,-71.07041,120,,STOPPED_AT,,2026-06-29 19:43:54.684122+00:00
742597,O-548A7BA7,Orange,42.43464,-71.07132,185,,INCOMING_AT,,2026-06-29 19:43:54.684118+00:00
742596,B-548A672A,Blue,42.4135,-70.99162,20,,STOPPED_AT,,2026-06-29 19:43:54.684114+00:00
742595,B-548A78A6,Blue,42.38315,-71.01256,60,,INCOMING_AT,,2026-06-29 19:43:54.684110+00:00
742594,B-548A78BA,Blue,42.35888,-71.05739,95,,STOPPED_AT,,2026-06-29 19:43:54.684107+00:00
742593,B-548A78C4,Blue,42.36122,-71.0631,135,,INCOMING_AT,,2026-06-29 19:43:54.684103+00:00
742592,B-548A78CA,Blue,42.36581,-71.04263,215,,IN_TRANSIT_TO,,2026-06-29 19:43:54.684099+00:00
742591,B-548A78E4,Blue,42.41577,-70.99044,20,,IN_TRANSIT_TO,,2026-06-29 19:43:54.684095+00:00
742590,B-548A7AC4,Blue,42.39721,-70.99258,210,,STOPPED_AT,,2026-06-29 19:43:54.684091+00:00
742589,B-548A7AD6,Blue,42.37231,-71.03554,90,,INCOMING_AT,,2026-06-29 19:43:54.684084+00:00
742588,B-548A7AD8,Blue,42.41352,-70.99167,200,,STOPPED_AT,,2026-06-29 19:43:54.683759+00:00
742587,B-548A7B11,Blue,42.40781,-70.99249,350,,STOPPED_AT,,2026-06-29 19:43:54.683756+00:00
742586,B-548A7B2C,Blue,42.37437,-71.0302,225,,STOPPED_AT,,2026-06-29 19:43:54.683753+00:00
742585,R-548A0004,Red,42.39621,-71.14054,85,,STOPPED_AT,,2026-06-29 19:43:54.683750+00:00
742584,R-548A5D6F,Red,42.35792,-71.06548,310,,INCOMING_AT,,2026-06-29 19:43:54.683744+00:00
742583,R-548A5F51,Red,42.3723,-71.11585,135,,IN_TRANSIT_TO,,2026-06-29 19:43:54.683741+00:00
742582,R-548A6272,Red,42.36243,-71.08581,95,,STOPPED_AT,,2026-06-29 19:43:54.683737+00:00
742581,R-548A6553,Red,42.3243,-71.05398,310,,INCOMING_AT,,2026-06-29 19:43:54.683733+00:00
742580,R-548A695C,Red,42.2734,-71.02786,135,,INCOMING_AT,,2026-06-29 19:43:54.683730+00:00
742579,R-548A6AB3,Red,42.3506,-71.05569,130,,INCOMING_AT,,2026-06-29 19:43:54.683726+00:00
742578,R-548A6C54,Red,42.28412,-71.03639,345,,IN_TRANSIT_TO,,2026-06-29 19:43:54.683723+00:00
742577,R-548A6D6F,Red,42.37636,-71.1191,300,,INCOMING_AT,,2026-06-29 19:43:54.683719+00:00
742576,R-548A6DE2,Red,42.38826,-71.11895,180,,STOPPED_AT,,2026-06-29 19:43:54.683716+00:00
742575,R-548A7316,Red,42.39751,-71.12604,275,,IN_TRANSIT_TO,,2026-06-29 19:43:54.683712+00:00
742574,R-548A74A7,Red,42.35526,-71.06016,310,,STOPPED_AT,,2026-06-29 19:43:54.683708+00:00
742573,R-548A74A8,Red,42.39758,-71.12875,95,,INCOMING_AT,,2026-06-29 19:43:54.683705+00:00
742572,R-548A75C9,Red,42.22349,-71.0024,330,,INCOMING_AT,,2026-06-29 19:43:54.683701+00:00
742571,R-548A7856,Red,42.20749,-71.00156,10,,STOPPED_AT,,2026-06-29 19:43:54.683697+00:00
742570,R-548A78B0,Red,42.28655,-71.0644,150,,INCOMING_AT,,2026-06-29 19:43:54.683693+00:00
742569,R-548A78B1,Red,42.31056,-71.05373,195,,STOPPED_AT,,2026-06-29 19:43:54.683689+00:00
742568,R-548A78EC,Red,42.35524,-71.06018,135,,STOPPED_AT,,2026-06-29 19:43:54.683685+00:00
742567,R-548A78F4,Red,42.31054,-71.05362,15,,STOPPED_AT,,2026-06-29 19:43:54.683681+00:00
742566,R-548A7922,Red,42.36554,-71.10401,310,,STOPPED_AT,,2026-06-29 19:43:54.683671+00:00
742565,B-548A672A,Blue,42.4135,-70.99162,20,,STOPPED_AT,,2026-06-29 19:41:51.340410+00:00
742564,B-548A78A6,Blue,42.37797,-71.02594,45,,INCOMING_AT,,2026-06-29 19:41:51.340407+00:00
742563,B-548A78BA,Blue,42.3608,-71.06099,130,,INCOMING_AT,,2026-06-29 19:41:51.340404+00:00
742562,B-548A78C4,Blue,42.36115,-71.06208,285,,STOPPED_AT,,2026-06-29 19:41:51.340401+00:00
742561,B-548A78CA,Blue,42.37233,-71.03312,260,,INCOMING_AT,,2026-06-29 19:41:51.340398+00:00
742560,B-548A78E4,Blue,42.41577,-70.99044,20,,IN_TRANSIT_TO,,2026-06-29 19:41:51.340395+00:00
742559,B-548A7AC4,Blue,42.40776,-70.99253,170,,STOPPED_AT,,2026-06-29 19:41:51.340392+00:00
742558,B-548A7AD6,Blue,42.36499,-71.04294,40,,INCOMING_AT,,2026-06-29 19:41:51.340389+00:00
742557,B-548A7AD8,Blue,42.41576,-70.99041,200,,INCOMING_AT,,2026-06-29 19:41:51.340386+00:00
742556,B-548A7B11,Blue,42.3972,-70.99254,30,,STOPPED_AT,,2026-06-29 19:41:51.340383+00:00
742555,B-548A7B2C,Blue,42.3803,-71.02055,230,,INCOMING_AT,,2026-06-29 19:41:51.340380+00:00
742554,G-10008,Green-E,42.33328,-71.10742,270,4.7,INCOMING_AT,,2026-06-29 19:41:51.340377+00:00
742553,G-10014,Green-E,42.33516,-71.10221,225,2.9,INCOMING_AT,,2026-06-29 19:41:51.340373+00:00
742552,G-10015,Green-E,42.34118,-71.08697,235,,INCOMING_AT,,2026-06-29 19:41:51.340370+00:00
742551,G-10031,Green-E,42.35356,-71.06432,200,,STOPPED_AT,,2026-06-29 19:41:51.340367+00:00
742550,G-10040,Green-E,42.40104,-71.1119,151,12.1,INCOMING_AT,,2026-06-29 19:41:51.340364+00:00
742549,G-10054,Green-E,42.35551,-71.06316,30,,STOPPED_AT,,2026-06-29 19:41:51.340362+00:00
742548,G-10095,Green-E,42.36563,-71.06057,315,,STOPPED_AT,,2026-06-29 19:41:51.340358+00:00
742547,G-10099,Green-E,42.36633,-71.0669,120,7.8,IN_TRANSIT_TO,,2026-06-29 19:41:51.340355+00:00
742546,G-10106,Green-E,42.34043,-71.08869,45,6.9,IN_TRANSIT_TO,,2026-06-29 19:41:51.340352+00:00
742545,G-10113,Green-E,42.37429,-71.0811,325,7.6,IN_TRANSIT_TO,,2026-06-29 19:41:51.340349+00:00
742544,G-10126,Green-E,42.33391,-71.10533,45,3.4,STOPPED_AT,,2026-06-29 19:41:51.340345+00:00
742543,G-10139,Green-E,42.40839,-71.1173,151,,STOPPED_AT,,2026-06-29 19:41:51.340342+00:00
742542,G-10211,Green-E,42.37854,-71.08582,145,4.6,IN_TRANSIT_TO,,2026-06-29 19:41:51.340339+00:00
742541,G-10244,Green-E,42.40635,-71.11575,331,,INCOMING_AT,,2026-06-29 19:41:51.340336+00:00
742540,G-10009,Green-D,42.37563,-71.08727,305,11.1,IN_TRANSIT_TO,,2026-06-29 19:41:51.340332+00:00
742539,G-10033,Green-D,42.36574,-71.06466,300,,INCOMING_AT,,2026-06-29 19:41:51.340329+00:00
742538,G-10036,Green-D,42.34862,-71.0976,60,,INCOMING_AT,,2026-06-29 19:41:51.340326+00:00
742537,G-10052,Green-D,42.33144,-71.12261,90,10.8,INCOMING_AT,,2026-06-29 19:41:51.340322+00:00
742536,G-10080,Green-D,42.32637,-71.19852,45,17.9,INCOMING_AT,,2026-06-29 19:41:51.340319+00:00
742535,G-10084,Green-D,42.33285,-71.24337,135,3.2,STOPPED_AT,,2026-06-29 19:41:51.340315+00:00
742534,G-10096,Green-D,42.33723,-71.25208,135,4.9,STOPPED_AT,,2026-06-29 19:41:51.340312+00:00
742533,G-10104,Green-D,42.32471,-71.22859,315,14.7,INCOMING_AT,,2026-06-29 19:41:51.340309+00:00
742532,G-10117,Green-D,42.35018,-71.0771,240,,STOPPED_AT,,2026-06-29 19:41:51.340305+00:00
742531,G-10121,Green-D,42.37587,-71.08896,305,,INCOMING_AT,,2026-06-29 19:41:51.340302+00:00
742530,G-10124,Green-D,42.36543,-71.0604,135,,STOPPED_AT,,2026-06-29 19:41:51.340298+00:00
742529,G-10140,Green-D,42.35927,-71.05945,35,,STOPPED_AT,,2026-06-29 19:41:51.340295+00:00
742528,G-10180,Green-D,42.34878,-71.09705,240,,IN_TRANSIT_TO,,2026-06-29 19:41:51.340291+00:00
742527,G-10200,Green-D,42.33133,-71.12651,270,3.8,STOPPED_AT,,2026-06-29 19:41:51.340288+00:00
742526,G-10223,Green-D,42.34814,-71.09222,130,,INCOMING_AT,,2026-06-29 19:41:51.340285+00:00
742525,G-10226,Green-D,42.37695,-71.09396,120,,STOPPED_AT,,2026-06-29 19:41:51.340282+00:00
742524,G-10230,Green-D,42.33506,-71.14903,270,4.8,IN_TRANSIT_TO,,2026-06-29 19:41:51.340278+00:00
742523,G-10238,Green-D,42.33568,-71.14448,90,4.7,INCOMING_AT,,2026-06-29 19:41:51.340275+00:00
742522,G-10255,Green-D,42.32973,-71.1826,135,11.6,IN_TRANSIT_TO,,2026-06-29 19:41:51.340272+00:00
742521,G-10022,Green-C,42.34111,-71.12567,225,4.9,STOPPED_AT,,2026-06-29 19:41:51.340268+00:00
742520,G-10027,Green-C,42.35929,-71.05951,215,,IN_TRANSIT_TO,,2026-06-29 19:41:51.340265+00:00
742519,G-10035,Green-C,42.35245,-71.06483,20,,STOPPED_AT,,2026-06-29 19:41:51.340262+00:00
742518,G-10059,Green-C,42.34478,-71.11142,45,6.2,STOPPED_AT,,2026-06-29 19:41:51.340258+00:00
742517,G-10063,Green-C,42.3426,-71.11956,225,6.2,INCOMING_AT,,2026-06-29 19:41:51.340254+00:00
742516,G-10077,Green-C,42.3362,-71.14896,45,,STOPPED_AT,,2026-06-29 19:41:51.340251+00:00
742515,G-10086,Green-C,42.34341,-71.11665,225,3.4,STOPPED_AT,,2026-06-29 19:41:51.340248+00:00
742514,G-10098,Green-C,42.33625,-71.14902,225,4.6,STOPPED_AT,,2026-06-29 19:41:51.340245+00:00
742513,G-10183,Green-C,42.34885,-71.09469,85,,IN_TRANSIT_TO,,2026-06-29 19:41:51.340241+00:00
742512,G-10227,Green-C,42.34996,-71.07792,240,,INCOMING_AT,,2026-06-29 19:41:51.340238+00:00
742511,G-10240,Green-C,42.34029,-71.12781,45,9.3,INCOMING_AT,,2026-06-29 19:41:51.340235+00:00
742510,G-10019,Green-B,42.35047,-71.11037,315,10.2,INCOMING_AT,,2026-06-29 19:41:51.340232+00:00
742509,G-10020,Green-B,42.35157,-71.07167,60,,STOPPED_AT,,2026-06-29 19:41:51.340228+00:00
742508,G-10046,Green-B,42.35213,-71.12407,315,4.4,INCOMING_AT,,2026-06-29 19:41:51.340226+00:00
742507,G-10049,Green-B,42.34894,-71.09527,270,,STOPPED_AT,,2026-06-29 19:41:51.340223+00:00
742506,G-10057,Green-B,42.35164,-71.07172,240,,INCOMING_AT,,2026-06-29 19:41:51.340221+00:00
742505,G-10075,Green-B,42.3437,-71.14282,45,,INCOMING_AT,,2026-06-29 19:41:51.340218+00:00
742504,G-10083,Green-B,42.34018,-71.16709,135,,STOPPED_AT,,2026-06-29 19:41:51.340216+00:00
742503,G-10101,Green-B,42.34018,-71.16709,135,,STOPPED_AT,,2026-06-29 19:41:51.340213+00:00
742502,G-10103,Green-B,42.35054,-71.12869,90,10.7,INCOMING_AT,,2026-06-29 19:41:51.340210+00:00
742501,G-10118,Green-B,42.33847,-71.15282,225,5.8,STOPPED_AT,,2026-06-29 19:41:51.340207+00:00
742500,G-10234,Green-B,42.34983,-71.10533,135,3.4,INCOMING_AT,,2026-06-29 19:41:51.340205+00:00
742499,G-10241,Green-B,42.34795,-71.08686,105,,STOPPED_AT,,2026-06-29 19:41:51.340202+00:00
742498,O-548A700A,Orange,42.36514,-71.05999,330,,STOPPED_AT,,2026-06-29 19:41:51.340199+00:00
742497,O-548A74B4,Orange,42.34571,-71.07814,40,,INCOMING_AT,,2026-06-29 19:41:51.340197+00:00
742496,O-548A74B8,Orange,42.40027,-71.07721,5,,INCOMING_AT,,2026-06-29 19:41:51.340193+00:00
742495,O-548A74BF,Orange,42.43342,-71.07161,20,,INCOMING_AT,,2026-06-29 19:41:51.340190+00:00
742494,O-548A78A9,Orange,42.30122,-71.11384,30,,STOPPED_AT,,2026-06-29 19:41:51.340187+00:00
742493,O-548A78AA,Orange,42.30595,-71.11056,210,,INCOMING_AT,,2026-06-29 19:41:51.340184+00:00
742492,O-548A78B7,Orange,42.33653,-71.0897,220,,STOPPED_AT,,2026-06-29 19:41:51.340181+00:00
742491,O-548A78BD,Orange,42.34367,-71.08084,220,,INCOMING_AT,,2026-06-29 19:41:51.340178+00:00
742490,O-548A78C3,Orange,42.35346,-71.06241,195,,INCOMING_AT,,2026-06-29 19:41:51.340174+00:00
742489,O-548A78C7,Orange,42.33233,-71.0945,40,,INCOMING_AT,,2026-06-29 19:41:51.340171+00:00
742488,O-548A78D0,Orange,42.42673,-71.07438,200,,STOPPED_AT,,2026-06-29 19:41:51.340167+00:00
742487,O-548A78DA,Orange,42.35533,-71.06059,25,,STOPPED_AT,,2026-06-29 19:41:51.340164+00:00
742486,O-548A78E7,Orange,42.38425,-71.07695,355,,STOPPED_AT,,2026-06-29 19:41:51.340160+00:00
742485,O-548A7AAD,Orange,42.30119,-71.11376,30,,STOPPED_AT,,2026-06-29 19:41:51.340156+00:00
742484,O-548A7B99,Orange,42.38217,-71.077,175,,IN_TRANSIT_TO,,2026-06-29 19:41:51.340153+00:00
742483,O-548A7BA7,Orange,42.43772,-71.0708,185,,STOPPED_AT,,2026-06-29 19:41:51.340150+00:00
742482,B-548A672A,Blue,42.4135,-70.99162,20,,STOPPED_AT,,2026-06-29 19:41:51.340146+00:00
742481,B-548A78A6,Blue,42.37797,-71.02594,45,,INCOMING_AT,,2026-06-29 19:41:51.340143+00:00
742480,B-548A78BA,Blue,42.36115,-71.06208,105,,STOPPED_AT,,2026-06-29 19:41:51.340141+00:00
742479,B-548A78C4,Blue,42.36115,-71.06208,285,,STOPPED_AT,,2026-06-29 19:41:51.340138+00:00
742478,B-548A78CA,Blue,42.37233,-71.03312,260,,INCOMING_AT,,2026-06-29 19:41:51.340135+00:00
742477,B-548A78E4,Blue,42.41577,-70.99044,20,,IN_TRANSIT_TO,,2026-06-29 19:41:51.340132+00:00
742476,B-548A7AC4,Blue,42.40776,-70.99253,170,,STOPPED_AT,,2026-06-29 19:41:51.340128+00:00
742475,B-548A7AD6,Blue,42.36499,-71.04294,40,,INCOMING_AT,,2026-06-29 19:41:51.340124+00:00
742474,B-548A7AD8,Blue,42.41576,-70.99041,200,,INCOMING_AT,,2026-06-29 19:41:51.340122+00:00
742473,B-548A7B11,Blue,42.3972,-70.99254,30,,STOPPED_AT,,2026-06-29 19:41:51.340119+00:00
742472,B-548A7B2C,Blue,42.3803,-71.02055,230,,INCOMING_AT,,2026-06-29 19:41:51.340114+00:00
742471,R-548A0004,Red,42.39621,-71.14054,85,,STOPPED_AT,,2026-06-29 19:41:51.340110+00:00
742470,R-548A5D6F,Red,42.35579,-71.06121,310,,INCOMING_AT,,2026-06-29 19:41:51.340108+00:00
742469,R-548A5F51,Red,42.37396,-71.11874,130,,STOPPED_AT,,2026-06-29 19:41:51.340105+00:00
742468,R-548A6272,Red,42.36553,-71.10403,130,,STOPPED_AT,,2026-06-29 19:41:51.340102+00:00
742467,R-548A6553,Red,42.31791,-71.05201,0,,INCOMING_AT,,2026-06-29 19:41:51.340099+00:00
742466,R-548A695C,Red,42.28577,-71.03887,135,,INCOMING_AT,,2026-06-29 19:41:51.340096+00:00
742465,R-548A6AB3,Red,42.35524,-71.06018,135,,STOPPED_AT,,2026-06-29 19:41:51.340092+00:00
742464,R-548A6C54,Red,42.27064,-71.02464,315,,INCOMING_AT,,2026-06-29 19:41:51.340089+00:00
742463,R-548A6D6F,Red,42.37293,-71.11652,350,,INCOMING_AT,,2026-06-29 19:41:51.340086+00:00
742462,R-548A6DE2,Red,42.39673,-71.12245,125,,STOPPED_AT,,2026-06-29 19:41:51.340083+00:00
742461,R-548A7316,Red,42.39232,-71.11897,355,,INCOMING_AT,,2026-06-29 19:41:51.340080+00:00
742460,R-548A74A7,Red,42.35266,-71.05536,290,,STOPPED_AT,,2026-06-29 19:41:51.340078+00:00
742459,R-548A74A8,Red,42.39618,-71.14054,85,,STOPPED_AT,,2026-06-29 19:41:51.340074+00:00
742458,R-548A75C9,Red,42.211,-71.0011,10,,IN_TRANSIT_TO,,2026-06-29 19:41:51.340071+00:00
742457,R-548A7856,Red,42.20749,-71.00156,10,,STOPPED_AT,,2026-06-29 19:41:51.340068+00:00
742456,R-548A78B0,Red,42.2932,-71.06586,160,,STOPPED_AT,,2026-06-29 19:41:51.340065+00:00
742455,R-548A78B1,Red,42.32057,-71.05259,170,,STOPPED_AT,,2026-06-29 19:41:51.340063+00:00
742454,R-548A78EC,Red,42.35648,-71.06265,130,,STOPPED_AT,,2026-06-29 19:41:51.340060+00:00
742453,R-548A78F4,Red,42.30029,-71.05826,85,,IN_TRANSIT_TO,,2026-06-29 19:41:51.340057+00:00
742452,R-548A7922,Red,42.36246,-71.08581,275,,STOPPED_AT,,2026-06-29 19:41:51.340051+00:00
742451,B-548A672A,Blue,42.41021,-70.99265,5,,INCOMING_AT,,2026-06-29 19:39:43.030980+00:00
742450,B-548A78A6,Blue,42.37231,-71.03554,90,,INCOMING_AT,,2026-06-29 19:39:43.030978+00:00
742449,B-548A78BA,Blue,42.36128,-71.06312,270,,IN_TRANSIT_TO,,2026-06-29 19:39:43.030975+00:00
742448,B-548A78C4,Blue,42.35948,-71.05966,330,,STOPPED_AT,,2026-06-29 19:39:43.030972+00:00
742447,B-548A78CA,Blue,42.37437,-71.0302,225,,STOPPED_AT,,2026-06-29 19:39:43.030969+00:00
742446,B-548A78E4,Blue,42.41412,-70.9913,20,,IN_TRANSIT_TO,,2026-06-29 19:39:43.030965+00:00
742445,B-548A7AC4,Blue,42.4125,-70.99217,195,,INCOMING_AT,,2026-06-29 19:39:43.030962+00:00
742444,B-548A7AD6,Blue,42.35934,-71.05283,80,,INCOMING_AT,,2026-06-29 19:39:43.030959+00:00
